Time,"DOGE / Price, USD"
2018-12-07,0.002100486050634
2018-12-08,0.002089186996778
2018-12-09,0.00207404123909
2018-12-10,0.00204338071056
2018-12-11,0.002023255101294
2018-12-12,0.002036886143388
2018-12-13,0.002031248166342
2018-12-14,0.002029573252989
2018-12-15,0.002028897799739
2018-12-16,0.002068461649273
2018-12-17,0.002524124913092
2018-12-18,0.002535782401223
2018-12-19,0.002666080906844
2018-12-20,0.002652956423155
2018-12-21,0.002444647723925
2018-12-22,0.002464143796283
2018-12-23,0.002506724172081
2018-12-24,0.00250563782832
2018-12-25,0.002398289501737
2018-12-26,0.002382326534658
2018-12-27,0.002309529618404
2018-12-28,0.002388364286219
2018-12-29,0.002349675519693
2018-12-30,0.002347032577071
2018-12-31,0.002311742808393
